leadership,creativity,communication,problem_solving,analytical,teamwork,python,javascript,sql,statistics,machine_learning,data_visualization,html_css,react,backend_apis,databases,cloud,networking_security,linux_devops,mobile_dev,ui_ux_design,career,source
0.0,0.0,0.0,0.0,0.0,0.0,0.8701667825145651,0.02141944857451683,0.10418172304334944,0.29298127644281335,0.029794030071851663,0.02545913147166666,0.11179782058029329,0.05060880976472363,0.21933100145069734,0.588034593810804,0.5433132127535105,0.9832845093010154,0.6906909764691197,0.09707454019611883,0.3242780998024044,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.07418478261278719,0.3635395480370145,0.21068671472619124,0.16397747717964795,0.0,0.05253824907896804,0.8500950840835847,0.5288945388495095,0.0,0.0,0.0,0.1434833064324351,0.041931806406020226,0.43906890816407473,0.9660196844589116,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.42845165257103357,0.21050961869577298,0.18316393140729886,0.0,0.03507424012293628,0.10558932631866233,0.12228786426419137,0.15771624316155405,0.04759104557717967,0.559023872409039,0.4320942381345195,0.7633012430097601,0.6937472453690995,0.0,0.07590006216018559,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4882966087235056,0.0,0.2716734027491101,0.0,0.0,0.7762373099056828,0.24197242665730753,0.09780484854688774,0.06141923230125983,0.0,0.05818437886551507,0.0991281659230507,0.03281023622804878,0.9207424270415902,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.06740241532203581,0.6719757581616713,0.2513774342243243,0.321808562440639,0.0,0.21256724583573267,0.7767030984249675,0.2677629026675594,0.0,0.0,0.2697151195469899,0.0004566146281473893,0.06768200163874175,0.0,1.0,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.7063673862998145,0.0,0.2033283404013541,0.1766930044699508,0.354723730181304,0.0,0.0,0.3774013172704349,0.07679469187328972,0.5854067086547097,0.6872730800869693,0.932627583968027,0.6281429183652798,0.14752996600634413,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.09761086607510419,0.5167395304320855,0.07516881356947676,0.1597920814182811,0.0,0.2805660530561954,0.6598162262302799,0.4018299867150331,0.21655793144787516,0.42724766194738695,0.0,0.29322016643245447,0.317428960962946,0.0,0.9337934123805866,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.19116223328310755,0.7723405787222694,0.09413107618608534,0.2532282101967862,0.12268947230565541,0.13031215081607334,0.6760327005699445,0.026177039591128895,0.0,0.05259671220714901,0.23726563410803772,0.0,0.0,0.059297123730634775,0.7855161461505127,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6281013833969795,0.20918915470351185,0.4752738918894779,0.0,0.20324641652193892,0.0,0.20731304958508145,0.01614515650109566,0.22283302461835974,0.40921267272279643,0.8277764416604604,0.9720815961718161,0.5700199117757128,0.12648185814529223,0.04993863463041146,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.2944941380991569,0.5166070273655636,0.07673014912398102,0.22680166124772638,0.0,0.002808508542279084,0.7660775554632644,0.020622047793609682,0.049913021602259786,0.2388625800182074,0.10342824154686993,0.0,0.0,0.1849215862348039,0.8176950752166923,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.15002556308278694,0.6949301185388244,0.035260655287762246,0.0,0.04531751199194206,0.06562453741084004,0.578564435636608,0.0,0.2019732048348931,0.013920728659551573,0.06771814759058914,0.0,0.04391053607035297,0.19249189616156204,0.8804486388550693,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.3810271626959505,0.3460318112984926,0.04196266210378928,0.0,0.07679368413984768,0.28762961681216914,0.01376150730123614,0.07615781044766817,0.23225865231333664,0.5023688910845584,0.7110845830373453,0.9053333068961973,0.6040379552125035,0.1314190645376226,0.3348641827456682,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.0852673584778795,0.552621933524942,0.07907724080136061,0.16357482616690583,0.18405502402492,0.1352083329920521,0.7485750564314603,0.13072665668119543,0.0,0.1300691793519095,0.11521277317885678,0.0,0.053164658866786854,0.08888185253127309,0.9220603849131986,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.04297138256890424,0.5544749649240928,0.0,0.0,0.0,0.0,0.6297994591185221,0.16549132995820381,0.07974497099205165,0.0,0.0,0.29147144125646895,0.26742213406712323,0.15929161529916086,0.9880641233379163,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.2118044374322538,0.6715892868892755,0.0665503841327986,0.19787560617641248,0.03006178448387735,0.013777955150755236,0.651391609719766,0.21531491536128472,0.040401410119579206,0.0,0.140532090642704,0.12108514015462932,0.09104956551883062,0.0,0.9634995218685993,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.3372189630947104,0.13433985763003953,0.1862030663675922,0.20238063213310667,0.0,0.17257534056253862,0.09433706900526823,0.0,0.08966679233675803,0.4334729273811184,0.5240311653987464,0.9109673656691308,0.9093145529652993,0.0,0.173376300561917,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.42942997206680183,0.0,0.14704011170638404,0.0,0.22298061366188196,0.2014391432445561,0.15941881913827322,0.0,0.11508801475787815,0.6132791170533252,0.43136944148503825,0.9288707785767238,0.8003024714377217,0.0,0.35397184253168246,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.5464453794768341,0.0,0.0,0.3635951723196166,0.0,0.0,0.16197912352359348,0.0,0.21746009427645147,0.38020575411724766,0.5396974640379486,1.0,0.679399504915457,0.13785574046563834,0.12194485193140189,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.5656690631178323,0.0,0.16742005839614787,0.1504021709744775,0.0032629016429908397,0.0,0.16161984448815625,0.16866649492633268,0.2509367037028277,0.6070010647357035,0.5993256882597898,1.0,0.7336463228297487,0.1418945206036363,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.5555158726537751,0.0,0.16701372654963756,0.05598057787938846,0.13790269187006862,0.0,0.019130808734477645,0.0,0.0,0.2526499123074762,0.8451545310243832,0.9652127470419153,0.7420034625248603,0.14057057130347772,0.3772673786634194,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.1410079125386627,0.565377552927417,0.1149839871807725,0.09886417043548926,0.06464098668375176,0.16735714077308098,0.7045466645174083,0.1327704344498506,0.08005965594191897,0.11588933104573908,0.2708313376797123,0.0,0.18514437254207144,0.14505673696992338,0.9800295365465668,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.8146186964236206,0.013165901929180657,0.1294063356966946,0.07127036318918883,0.0,0.0,0.26825892165111065,0.15508153706597058,0.0,0.4336996220439253,0.9650298211022236,1.0,0.7040695233993175,0.0,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.11914574563524305,0.3540300936561977,0.08874536512814443,0.17608699196672012,0.1038436163029118,0.06867044693143787,0.7998693511300612,0.052783033166159,0.05357176391121404,0.0,0.015102529844428919,0.12934517833577508,0.07912000579457767,0.1540771641048223,1.0,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285741273041652,0.0,0.2869338292324756,0.05430981599527097,0.08152094599034157,0.7414373314456267,0.255796616312746,0.13053906323657016,0.19247638974532563,0.2479714249352691,0.0,0.024533440773813642,0.041299340714233,0.9721827874672299,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6151012754726564,0.029741482054440216,0.08638792657153571,0.06945301449661752,0.13989400421748124,0.19384007628099503,0.1856570626760657,0.16083995557757882,0.0,0.4143387158235391,0.9829554636595494,0.9948180923344258,0.6267243822269168,0.11419700090146918,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.432801178065234,0.2760968156533744,0.14700893813302557,0.18519674646790119,0.23735329110695605,0.0,0.21523300334478912,0.20682930563932622,0.0,0.3307327122729806,0.43409891825034375,0.9384898803140196,0.7754900296136227,0.17760298154822102,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.7082565978261558,0.19431592839829964,0.0,0.0,0.11903574764234251,0.19009653886214195,0.0,0.11215114751800767,0.0,0.48783948274768185,0.5617857272520318,0.8895702564305161,0.592258394613078,0.18905309463388079,0.04765562560410572,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.8333939032239637,0.07950519013346738,0.2528979795397838,0.19539535078075976,0.0,0.007954121427585198,0.17614383516161536,0.014840389087027228,0.27379585289302066,0.4175661099084199,0.5335989295666789,1.0,0.8530147800590752,0.1534054918868673,0.008947137856724435,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.8629060472160528,0.0,0.3420238597402553,0.0,0.21303662873791032,0.0,0.133772105353808,0.3332171152918789,0.0,0.4750639430268953,0.8177136309031604,0.8913637391849486,0.7747018409322998,0.08186566051954129,0.3138359086227912,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.4270602666975074,0.16301473809527695,0.06792057765993964,0.0,0.0,0.14381907774593441,0.2800665948766471,0.34329273087543044,0.22644617480744267,0.6584786730703972,0.294502395494144,0.7565072732374922,0.5386590500310986,0.1360832519467088,0.2447235949383605,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.5025713113912914,0.0,0.008034030770480455,0.3849479421416029,0.07287993407716982,0.09752620594927285,0.0,0.14454533161053396,0.05464414270514217,0.42816277240299694,0.365746863468307,1.0,0.7350518902343168,0.00378335619743142,0.2136137336496961,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.028399487982418287,0.4975685651192943,0.0456065955238486,0.005015873164637946,0.10545805657547623,0.1412308505652654,0.9731835315670978,0.0,0.0,0.16408542635646,0.1780004524623403,0.0,0.23390069554918488,0.0,0.8873246614410943,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.04129828465645625,0.5598380392289096,0.20852241628199608,0.11939969464053678,0.1911937402394427,0.023552372532949863,0.519919347467906,0.0,0.07970914196133956,0.06030118976731403,0.0,0.08639449679986266,0.19124027132833207,0.0,0.9191721710807208,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.13602705995151804,0.6324500521601024,0.0,0.0,0.08662913694749165,0.0,0.5247967267409862,0.048102227500258846,0.20092621752814474,0.0,0.06380413861486477,0.24366003707398087,0.0371996860631174,0.3107334368807431,0.8171337185080916,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6034930670290397,0.20297608102003675,0.0,0.028953675425880135,0.1967670670210239,0.11829694248246594,0.02705238273730949,0.2120871920196259,0.09475529193973284,0.3134912981182526,0.4582064552126281,0.7967598518726959,0.7431658693421344,0.2092106523803861,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.06296434056021308,0.44542322812087237,0.07541279755449533,0.17875579414130488,0.16692548890504444,0.0,0.4606561316705001,0.1105936470176761,0.05716169200376464,0.0,0.0,0.15319262901975395,0.05852791353887906,0.0,1.0,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.5744037299551896,0.04429660994940371,0.23115112251869643,0.20295759534279867,0.09211316682240704,0.25936192573438444,0.31274454464127305,0.10098711319649245,0.046207353307522715,0.7466047290056085,0.7163987926259242,0.9751428469130752,0.6991978892742964,0.0,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.2473516639502178,0.4711263517368241,0.0,0.0,0.2215293093599808,0.16218559590999498,0.672988741244653,0.21700860293602756,0.14337880269545197,0.24379940422235308,0.08196137757299979,0.061331723075972115,0.0,0.0,0.971659443896472,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.3923667196979943,0.46812716893187456,0.20854902863581604,0.01957118342711983,0.0,0.0942571593737017,0.519778799345571,0.12552298137676884,0.0,0.00983602746416502,0.10426032226857862,0.0,0.31941995929486694,0.18671013065993664,0.9909879424822403,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.639244256567692,0.11628173542749833,0.09247783008725721,0.08562990380448021,0.0650640283747376,0.2532062681467591,0.02034523127231036,0.1166374148661532,0.23333391105551246,0.6379328130959488,0.8435379722877263,1.0,0.44109836023621435,0.18409511776679144,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.2127594980646263,0.46868834297489503,0.0321185666483427,0.0,0.32749882408698183,0.0,0.45404460522159296,0.14655395676187427,0.18308387462142078,0.0,0.08600288917650002,0.4686836100635722,0.15388575089158518,0.01817738810213837,0.8896311403629418,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.7080423679024612,0.3015812750055681,0.30226600399528136,0.20347140656684867,0.1058488116186504,0.033466330396636504,0.3260036349469827,0.18632691487096564,0.0,0.483560131729042,0.6647491804162031,0.9761331238070468,0.6175928163649052,0.13634405861945975,0.2642836488449573,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.22523216062732615,0.6241599134718281,0.0,0.30371956583352444,0.162783234285862,0.10266730410330804,0.7536217746378231,0.04743428295970234,0.0,0.015162654181175572,0.0,0.10633228694710238,0.012078528234666042,0.3563239506410514,0.974557219597081,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.16819646169291969,0.6587130633363817,0.0,0.04449115138813322,0.10325422170204418,0.09709581499151107,0.7853074688465522,0.0,0.116724967885521,0.0,0.0026089355642262,0.24857803406614876,0.0,0.1888027001910741,1.0,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23307595791906843,0.03070269877622587,0.21836400217193502,0.4543734065629088,0.1349857716024351,0.6679769262661467,0.058454743806464975,0.12291672037863077,0.10787190978778871,0.07438760193070762,0.0712393505679591,0.021555854038076527,0.0,1.0,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6012181810363785,0.07334495794878383,0.23041522054801694,0.17532473361155185,0.14869185285991215,0.05150743886663108,0.0,0.35237059134140936,0.14801339038728603,0.2681022794619796,0.652056398453718,0.7981255380350033,0.5835192926335835,0.15439156273887103,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.5681847667795059,0.0,0.18967150025313595,0.0,0.3048233979241845,0.23870567342946342,0.06851833243924925,0.14324390201520953,0.0,0.4070428011080566,0.5423904856914077,1.0,0.5625370616764599,0.09278189187562856,0.047356530550834296,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6777649826988946,0.14185285018379878,0.13503924505793108,0.10618789637239086,0.14046210367120057,0.0,0.383456462166745,0.1303080353262904,0.11737197588153617,0.6020808856802736,0.49599168692956946,0.6280985891165762,0.917250046969059,0.028304137968789007,0.055821865266540135,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.16520270994015487,0.3468378128557639,0.1497977282728662,0.10345896066812815,0.06292176728019122,0.301281737525988,0.636608475636253,0.252819573695806,0.0,0.0,0.0,0.2851854422545612,0.04286599865961765,0.0,0.9904029735175544,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.012153251353128489,0.6353915187718981,0.0,0.09887833867071466,0.0,0.24692071744342528,0.783339488892913,0.0,0.1755963822062092,0.304157104813453,0.0,0.09992365270512518,0.0,0.10983427772595818,1.0,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.7193351541335803,0.11361998342873705,0.03734203352999331,0.2636239476320098,0.0,0.3226675338638294,0.10064990408863132,0.17163428468096756,0.4011549695817105,0.5718333207114239,0.6219783282328804,0.8449533109436936,0.8155318189022642,0.11532684409510192,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.48054580236932726,0.055392808671344176,0.0,0.19302951073561492,0.0,0.0,0.14270936565254794,0.0,0.0,0.7799910073382545,0.5853816493114417,1.0,0.5439083791410149,0.0,0.17919010327523172,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.06594502909798358,0.6369186112751992,0.18886774019433877,0.18600457628573053,0.1876957951591507,0.0,0.40890916926438875,0.25316931493932615,0.08606691719609888,0.08171479613620937,0.0,0.29272432103130275,0.0,0.0,0.8938562775234173,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.2435708326084307,0.4712672669060483,0.048298262389166895,0.2459514175923462,0.279843096325434,0.049537914820332395,0.9322377942357178,0.20623972046462113,0.21111923197365695,0.07424820531275529,0.0,0.12669160458739728,0.21903763176228808,0.21435954244288202,0.9373625413872188,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.27502254190623454,0.07641432735336257,0.28075662414881486,0.0,0.10868255538139385,0.15772848302653206,0.2729615196374998,0.0,0.5077241490582071,0.6019256948913646,0.8223599811221312,0.6469176692613403,0.09379660822581137,0.033200529115597815,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6239666527091282,0.23088531511813182,0.2704190630996235,0.3920791071141835,0.0,0.0,0.21835798216255164,0.12029440306562111,0.3174225963521188,0.33976179047915545,0.682560011439604,0.712085082647615,0.9224559188500812,0.06392339924542595,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.7693084867975548,0.040549913410761834,0.05192008225698066,0.01321482194097566,0.21858810814203863,0.10609533963684019,0.224543717110595,0.0,0.06748887955069083,0.29138688865465984,0.5909207450735424,0.9405139659007548,0.8433629653526364,0.07922991574221833,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.7917093226154618,0.0,0.0,0.22427980561898428,0.09585391544364286,0.0,0.10420989071375969,0.3439454595858288,0.23260310154293568,0.5025686241608408,0.5759064573668486,0.8436466021365538,0.44966750828360186,0.16243463508155775,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.35222061953906014,0.6218655715718173,0.0439761121779579,0.042582636716988864,0.2201834046816583,0.17958626364793862,0.45760222075774204,0.027371880571441146,0.18630680225408838,0.14286990392727572,0.2552276005550598,0.14860316118469075,0.012334268302042692,0.07290406048795023,0.4858238888294145,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.5061176988839345,0.11065701483514187,0.13083354887143148,0.008231532507779693,0.17004777917553604,0.011838515473806849,0.00959773123189335,0.04399636008651777,0.0,0.4858064562832931,0.7477919476055208,1.0,0.5112230663334043,0.23810622555082467,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.05543481460744885,0.4954158026312311,0.09579538538058634,0.03543823413983875,0.10046693255968855,0.11618793751179045,0.7292525202194657,0.3069472183711721,0.050741898160709176,0.08178011541954129,0.0,0.19050067898201284,0.16092854313709337,0.11645029613937188,0.9282224684975033,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.2813224624859144,0.2135579909399704,0.0,0.03254929583719403,0.0,0.0,0.7937136126727552,0.02873897956391906,0.13397918760145627,0.14745353904070188,0.09604024544745911,0.04141937938304305,0.40215003221518386,0.0,0.538940804234872,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304217220164331,0.0,0.3306608677317789,0.09642384800755192,0.11594930431782408,0.6808149766523477,0.0,0.0790313117624856,0.09542002202295459,0.1583594728504131,0.20467687001931434,0.1621086620314362,0.0,0.8816795076758243,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.0861450305666609,0.6029304163059158,0.26602076419375775,0.12348598003892422,0.10697011311624251,0.022319068658775115,0.7508074762636225,0.0,0.12561735961684992,0.21141587377809018,0.2002269350962776,0.11080961668705681,0.07228401131459997,0.05759814874828353,0.8238370004904807,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6671073234966762,0.4102010514466652,0.14729299166821735,0.12652597651022068,0.0810673840874147,0.25807505253092167,0.04580739490258021,0.037042783546099696,0.06015436522186758,0.6368002726710463,0.7002881938452833,1.0,0.8924458020051158,0.14111761137176848,0.36566797775773874,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.723799308923202,0.06640762547677011,0.0,0.09346381868996584,0.40732751337781525,0.22119787729306495,0.0,0.0,0.04080120795413254,0.6049909045880133,0.178630536018837,0.9219258478019493,0.609751247402291,0.0,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6439980896089255,0.29070940172619153,0.13841736062503604,0.13151163093968635,0.1182938255022642,0.30580919596987155,0.0,0.27120930215911426,0.0,0.6062721725228626,0.4882336183727186,0.9859786178405805,0.7297905214187297,0.1442928157401711,0.1938442027524236,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.06854432159028792,0.5379887085917973,0.0,0.048475540473340024,0.09923041795991921,0.030029209240189453,0.7430683182104052,0.16695178725674703,0.0,0.07841117764154587,0.0958139072135989,0.0,0.0,0.3242414774730933,1.0,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.7272489682748032,0.20698783728996029,0.014477320651940323,0.2881563081188506,0.0,0.032289003650121606,0.0,0.0,0.0,0.5857201421991199,0.8537914251786363,0.7306591000367166,0.8183918248470228,0.4400136829714163,0.08234960211527155,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5141248844218667,0.05037018925244723,0.0,0.17221433361394817,0.0,0.5578199081541505,0.13834025940531758,0.0,0.29980269093371836,0.0,0.0,0.0,0.014239528672993093,0.8810586749806941,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6283836421083172,0.19771320650914365,0.12122454063620296,0.04714309989269157,0.027031671466093657,0.150070732068242,0.0,0.0202346185716549,0.27626886015852115,0.379980936877984,0.7167832380586856,0.9313944841259768,0.6528924450662316,0.0,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.4135300216283433,0.6674982998884333,0.0,0.03639223112330606,0.0,0.0006906460106638618,0.6098743817540113,0.18216413981862567,0.2560626096631845,0.0,0.03886451722025576,0.0,0.03988921163785614,0.08226254880851487,0.9275617980044162,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.5454850607233777,0.34151222780769463,0.0,0.0,0.0,0.0,0.0,0.39534806300517245,0.350924586681862,0.1321978335554932,0.6666113069200594,0.7250867846369113,0.7187535083892904,0.0,0.33000847040117964,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6549502441018354,0.02123319859715747,0.15127556175084955,0.10542933356112004,0.0,0.1722050565880081,0.24265519727076248,0.0,0.09362392947257173,0.69788423778125,0.741243283364716,1.0,0.7212317722187234,0.20581994247086943,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.05543919262959327,0.2586698704458451,0.01865982307875684,0.15991283130940734,0.0,0.12149181269540056,0.6598833289769592,0.11594877394939747,0.2787483807139731,0.27633211664292945,0.09683304265107136,0.2066594671888436,0.0,0.06866232927121224,0.8725884627526046,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7128594663620803,0.0,0.0,0.0057487872096976395,0.2700625240591832,0.669929702553698,0.0,0.04201362188894491,0.0,0.216289977498133,0.005243233339716533,0.16446654339655833,0.1360388368870119,0.8255641520777756,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6604536364925164,0.18385444003944162,0.14183436395013282,0.1609585398920806,0.22916311607580842,0.12641322800993757,0.23040583542132112,0.0,0.0,0.5804193068455206,0.5942398759169218,1.0,0.872523833002766,0.06043968714541501,0.0,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.48473920637932194,0.12823231565516677,0.0,0.0,0.450856233416438,0.0,0.12771946137124973,0.12109720959841025,0.056163784526189815,0.34437274394987843,0.6537629273563081,0.8811494176042307,0.5779507687739234,0.0,0.2330781580797587,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.734214130004713,0.29761156441879977,0.1669933710991435,0.17106250545793728,0.3654291584192192,0.0,0.06259230500051396,0.2989557383340999,0.005814534877290625,0.5842732610049822,0.7831073048344199,0.9289832680454391,0.9212450375914721,0.0,0.031832509229628686,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.05822190336586927,0.2520100118834995,0.016875153561214634,0.07422853218975715,0.28204196698182316,0.0,0.7019467973586123,0.27273947924969955,0.0,0.09857388259572278,0.0,0.35202654689950075,0.1466614070130474,0.21248193499142937,0.868738932484693,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.11669581213486345,0.4409462039547799,0.08969109205050742,0.0,0.0815326879960473,0.296546033797926,0.6688881687333135,0.0,0.05656610437023083,0.0,0.2691217157815361,0.11985509799288563,0.07722610825760684,0.01181061661662565,1.0,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33224503004974626,0.1315613315600358,0.0,0.08511489359455791,0.11399463257209957,0.5918049279345171,0.03814211228830233,0.15377533221271789,0.15743002355869598,0.0,0.2102813769884483,0.02191934544707061,0.1289702638971437,0.4222326437591114,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.6584846225446752,0.26439656349555174,0.33165753632487827,0.22702763261091266,0.22346047389801366,0.0,0.024395965147475482,0.0,0.1353609656654117,0.4370333432553812,0.5922673098674813,1.0,0.838732380398541,0.14722811973382385,0.004841890435970372,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.5307357189341962,0.0,0.10266363095664377,0.044140635521836495,0.0,0.09943001386975307,0.0,0.3007545047963683,0.32404730492495626,0.6002028136348794,0.7396512493306129,0.8321100470189909,0.8751389702660112,0.028233447045783015,0.21341719068465947,Cybersecurity Analyst,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.053696607746241985,0.3880244382910394,0.24831193060849516,0.16698229305640405,0.0,0.00675657813172828,0.7990160357842184,0.06648533364811421,0.17994127615496391,0.3098553544472944,0.2534343235519686,0.19954463428148497,0.12330879756624177,0.11952799602591777,0.8375101711081828,UI/UX Designer,synthetic-onet
0.0,0.0,0.0,0.0,0.0,0.0,0.11893525911452257,0.317885215456136,0.1622351588402941,0.12163957675649933,0.018178670041389372,0.0,0.6442275949072073,0.15888765518675874,0.03123726447754241,0.22080129450057626,0.0,0.25145446864359405,0.21715388945462727,0.050336857091461344,0.7949540947893519,UI/UX Designer,synthetic-onet
